"sample","latitude","longitude","date","time","site","location","successful.count","broad.Bryozoa","broad.Consolidated","broad.Hydroids","broad.Macroalgae","broad.Octocoral/Black","broad.Seagrasses","broad.Sponges","broad.Stony corals","broad.Unconsolidated"
"117","-34.0637","114.7389",20201108,08:11:19,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","-34.0762","114.9039",20201031,08:20:22,NA,"West Coast",NA,0,10,0,55,0,0,0,0,35
"122","-34.1162","114.8264",20201119,12:31:15,NA,"West Coast",NA,0,0,0,85,0,0,15,0,0
"123","-34.1062","114.8189",20201119,12:49:26,NA,"West Coast",NA,0,0,0,75,0,0,0,0,25
"125","-34.1087","114.8264",20201119,12:40:33,NA,"West Coast",NA,0,18.9189189189189,0,51.3513513513513,0,0,5.40540540540541,0,24.3243243243243
"126","-34.1137","114.8189",20201119,12:58:23,NA,"West Coast",NA,0,40,0,12,0,0,0,20,28
"130","-33.9812","114.8764",20201030,08:30:30,NA,"West Coast",NA,0,0,0,75,0,25,0,0,0
"132","-33.9912","114.8714",20201030,09:07:01,NA,"West Coast",NA,0,0,0,34.4827586206897,0,58.6206896551724,0,0,6.89655172413793
"133","-33.9912","114.8664",20201030,08:58:26,NA,"West Coast",NA,0,10.8108108108108,0,40.5405405405405,0,45.945945945946,2.7027027027027,0,0
"134","-33.9837","114.8614",20201030,08:47:50,NA,"West Coast",NA,0,0,0,78.5714285714286,0,14.2857142857143,0,0,7.14285714285714
"135","-34.0337","114.4839",20201107,11:51:47,NA,"West Coast",NA,2.7027027027027,0,13.5135135135135,0,0,0,21.6216216216216,0,62.1621621621622
"136","-34.0287","114.4789",20201107,12:16:17,NA,"West Coast",NA,26.3157894736842,0,0,0,0,0,15.7894736842105,0,57.8947368421053
"145","-33.9862","114.8239",20201030,11:36:14,NA,"West Coast",NA,0,50,0,50,0,0,0,0,0
"146","-33.9762","114.8214",20201030,12:05:43,NA,"West Coast",NA,0,25,0,15,0,40,0,0,20
"147","-33.9812","114.8314",20201030,11:45:03,NA,"West Coast",NA,0,10.5263157894737,0,36.8421052631579,0,0,0,0,52.6315789473684
"152","-33.9812","114.8689",20201030,08:39:18,NA,"West Coast",NA,0,55.5555555555556,0,33.3333333333333,0,5.55555555555556,0,0,5.55555555555556
"157","-33.9712","114.8239",20201030,12:14:40,NA,"West Coast",NA,0,20,0,52.5,0,7.5,2.5,0,17.5
"158","-33.9812","114.8189",20201030,11:57:31,NA,"West Coast",NA,0,40,0,0,0,0,0,0,60
"180","-33.9962","114.7039",20201111,13:58:35,NA,"West Coast","y",0,0,0,0,0,0,0,0,100
"181","-33.9887","114.6989",20201111,14:18:40,NA,"West Coast","y",0,0,0,0,0,0,1.25,0,98.75
"189","-33.9887","114.6639",20201111,12:08:49,NA,"West Coast","y",0,0,0,0,0,0,0,0,100
"191","-33.9987","114.6714",20201111,11:44:55,NA,"West Coast","y",0,0,0,0,0,0,0,0,100
"192","-33.9862","114.6689",20201111,12:19:02,NA,"West Coast","y",3.75,0,1.25,0,0,0,2.5,0,92.5
"194","-33.9962","114.6639",20201111,11:57:09,NA,"West Coast","y",5,0,0,0,0,0,3.75,0,91.25
"195","-34.0937","114.8589",20201031,10:37:50,NA,"West Coast",NA,0,2.77777777777778,0,75,0,11.1111111111111,8.33333333333333,0,2.77777777777778
"199","-34.0862","114.8614",20201031,10:47:22,NA,"West Coast",NA,0,10,0,90,0,0,0,0,0
"201","-34.0562","114.8339",20201031,13:19:40,NA,"West Coast",NA,0,30,0,15,0,0,0,0,55
"204","-34.0662","114.7864",20201108,09:59:09,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","-34.0637","114.7914",20201108,09:49:23,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","-34.0612","114.7864",20201108,10:08:10,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","-34.0912","114.8739",20201031,10:19:54,NA,"West Coast",NA,0,10,0,70,0,15,5,0,0
"215","-34.0687","114.9264",20201031,07:28:33,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"216","-34.0612","114.9164",20201031,07:01:16,NA,"West Coast",NA,0,17.5,0,30,0,0,22.5,0,30
"217","-34.0662","114.9189",20201031,07:19:39,NA,"West Coast",NA,0,2.56410256410256,0,23.0769230769231,0,0,0,0,74.3589743589744
"218","-34.0737","114.9214",20201031,07:53:09,NA,"West Coast",NA,0,15,0,5,0,0,0,0,80
"220","-34.0562","114.8439",20201031,13:01:48,NA,"West Coast",NA,0,15.7894736842105,0,57.8947368421053,0,10.5263157894737,0,0,15.7894736842105
"222","-34.0662","114.8314",20201031,12:18:32,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","-34.0712","114.8464",20201031,11:58:00,NA,"West Coast",NA,0,30.7692307692308,0,17.9487179487179,0,12.8205128205128,5.12820512820513,0,33.3333333333333
"224","-34.0612","114.8389",20201031,12:53:00,NA,"West Coast",NA,0,45,0,15,0,0,0,0,40
"225","-34.0712","114.8339",20201031,12:09:16,NA,"West Coast",NA,0,5,0,90,0,0,0,0,5
"227","-33.9987","114.7839",20201108,13:05:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","-34.0037","114.7939",20201108,13:32:47,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","-33.9937","114.7864",20201108,13:14:36,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","-34.0662","114.9139",20201031,07:11:46,NA,"West Coast",NA,0,5.26315789473684,0,10.5263157894737,0,5.26315789473684,26.3157894736842,0,52.6315789473684
"235","-34.0662","114.9139",20201031,09:17:31,NA,"West Coast",NA,0,5.26315789473684,0,10.5263157894737,0,5.26315789473684,26.3157894736842,0,52.6315789473684
"236","-34.0812","114.9239",20201031,08:47:27,NA,"West Coast",NA,0,0,0,72.7272727272727,0,0,0,0,27.2727272727273
"237","-34.0812","114.9364",20201031,08:57:11,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"239","-34.0912","114.9314",20201031,09:25:33,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"241","-33.9937","114.7914",20201108,13:22:31,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","-34.0037","114.9064",20201030,09:46:06,NA,"West Coast",NA,0,10,0,37.5,0,0,2.5,0,50
"245","-34.0087","114.9014",20201030,09:55:54,NA,"West Coast",NA,0,20.8333333333333,0,25,0,8.33333333333333,8.33333333333333,0,37.5
"247","-34.0337","114.4789",20201107,12:03:22,NA,"West Coast",NA,0,0,0,0,0,0,12.5,0,87.5
"248","-34.0362","114.4889",20201107,11:36:00,NA,"West Coast",NA,2.63157894736842,0,0,0,0,0,13.1578947368421,0,84.2105263157895
"250","-34.0137","114.6939",20201111,13:06:10,NA,"West Coast","na",0,0,0,0,0,0,0,0,100
"251","-34.0112","114.6989",20201111,13:37:17,NA,"West Coast","na",6.25,0,2.5,0,0,0,2.5,0,88.75
"252","-34.0087","114.6939",20201111,12:55:36,NA,"West Coast","na",1.25,0,0,0,0,0,1.25,0,97.5
"253","-34.0137","114.7039",20201111,13:27:37,NA,"West Coast","na",0,0,0,0,0,0,0,0,100
"254","-34.0187","114.6964",20201111,13:16:56,NA,"West Coast","na",0,0,0,0,0,0,0,0,100
"258","-33.9662","114.9139",20201030,07:48:52,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","-33.9687","114.9214",20201030,07:39:07,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","-33.9712","114.9164",20201030,07:25:21,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","-33.9762","114.9214",20201030,07:00:38,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","-34.0137","114.8739",20201031,14:48:37,NA,"West Coast",NA,0,10,0,70,0,0,0,0,20
"263","-34.0087","114.8789",20201031,14:57:46,NA,"West Coast",NA,0,0,0,50,0,50,0,0,0
"264","-34.0187","114.8739",20201031,14:24:30,NA,"West Coast",NA,0,35,0,25,0,20,20,0,0
"265","-34.1487","114.5364",20201107,07:07:03,NA,"West Coast",NA,11.6666666666667,0,0,0,0,0,10,0,78.3333333333333
"266","-34.0212","114.7589",20201108,12:03:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","-34.0212","114.7589",20201108,12:03:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","-34.0262","114.7639",20201108,11:42:58,NA,"West Coast","20210315",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","-33.9887","114.8139",20201030,11:26:27,NA,"West Coast",NA,0,16.6666666666667,0,55.5555555555556,0,0,27.7777777777778,0,0
"272","-34.0087","114.8139",20201030,10:52:55,NA,"West Coast",NA,0,0,0,71.4285714285714,0,0,0,0,28.5714285714286
"273","-33.9987","114.8214",20201030,11:09:00,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","-34.0912","114.4764",20201107,08:51:59,NA,"West Coast",NA,16.6666666666667,0,0,0,0,0,5.55555555555556,0,77.7777777777778
"275","-34.0987","114.6464",20201111,08:04:11,NA,"West Coast",NA,7.59493670886076,0,0,0,0,0,2.53164556962025,0,89.873417721519
"276","-34.1012","114.6364",20201111,07:53:00,NA,"West Coast",NA,8.16326530612245,0,0,0,0,0,10.2040816326531,0,81.6326530612245
"277","-34.1062","114.6464",20201111,07:30:06,NA,"West Coast",NA,8,0,2,0,0,0,0,0,90
"278","-34.1112","114.6389",20201104,07:43:00,NA,"West Coast",NA,5.35714285714286,0,0,0,0,0,1.78571428571429,0,92.8571428571429
"278","-34.1112","114.6389",20201111,07:18:57,NA,"West Coast",NA,5.35714285714286,0,0,0,0,0,1.78571428571429,0,92.8571428571429
"280","-34.0887","114.6739",20201111,08:20:04,NA,"West Coast",NA,4.54545454545455,0,0,0,0,0,1.51515151515152,0,93.9393939393939
"281","-34.1387","114.5414",20201107,07:34:00,NA,"West Coast",NA,4.28571428571429,0,1.42857142857143,0,0,0,8.57142857142857,0,85.7142857142857
"282","-34.1462","114.5439",20201107,06:52:16,NA,"West Coast",NA,6.57894736842105,0,0,0,0,0,1.31578947368421,0,92.1052631578947
"283","-34.1387","114.5364",20201107,07:44:40,NA,"West Coast",NA,8.47457627118644,0,0,0,0,0,3.38983050847458,0,88.135593220339
"284","-34.0662","114.4764",20201107,10:33:35,NA,"West Coast",NA,7.14285714285714,0,0,0,0,0,7.14285714285714,0,85.7142857142857
"285","-34.0737","114.4764",20201107,09:26:10,NA,"West Coast",NA,18.75,0,0,0,0,0,25,0,56.25
"286","-34.0787","114.4789",20201107,09:13:10,NA,"West Coast",NA,4.44444444444444,0,0,0,0,0,2.22222222222222,0,93.3333333333333
"287","-34.0787","114.4739",20201107,NA,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","-34.0912","114.4814",20201107,08:39:29,NA,"West Coast",NA,0,0,0,0,0,0,2.94117647058824,0,97.0588235294118
"290","-34.0687","114.7189",20201108,07:38:01,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","-34.0837","114.7489",20201119,13:51:37,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"293","-34.0887","114.7589",20201119,13:22:25,NA,"West Coast",NA,19.2307692307692,0,19.2307692307692,0,11.5384615384615,0,15.3846153846154,0,34.6153846153846
"294","-34.0837","114.7539",20201119,14:00:52,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"295","-34.1037","114.7539",20201104,14:43:23,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"297","-34.1062","114.7489",20201104,14:33:05,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"298","-34.0762","114.6714",20201111,08:50:46,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"299","-34.0812","114.6764",20201111,08:39:36,NA,"West Coast",NA,1.88679245283019,0,0,0,0,0,0,0,98.1132075471698
"302","-34.0712","114.7239",20201108,07:48:30,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","-34.1187","114.7264",20201104,12:18:00,NA,"West Coast",NA,1.66666666666667,0,0,0,0,0,0,0,98.3333333333333
"308","-34.1112","114.7289",20201104,11:08:18,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"310","-34.0587","114.7739",20201108,10:37:49,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","-34.0562","114.7689",20201108,10:47:06,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","-34.0587","114.7789",20201108,10:20:56,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","-34.0962","114.7564",20201104,15:04:00,NA,"West Coast",NA,0,0,0,0,0,0,1.66666666666667,0,98.3333333333333
"321","-34.0482","114.4681",20201107,10:54:39,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"322","-34.0327","114.5439",20201107,13:56:13,NA,"West Coast",NA,0,0,0,0,0,0,4.16666666666667,0,95.8333333333333
"323","-34.031","114.6001",20201111,09:33:24,NA,"West Coast",NA,5.40540540540541,0,0,0,0,0,2.7027027027027,0,91.8918918918919
"324","-33.9984","114.6406",20201111,11:09:27,NA,"West Coast","y",5.26315789473684,0,0,0,0,0,1.75438596491228,0,92.9824561403509
"325","-33.9918","114.7443",20201108,12:21:33,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","-34.0043","114.6893",20201111,12:36:42,NA,"West Coast","y",33.3333333333333,0,5.55555555555556,0,0,0,50,0,11.1111111111111
"327","-34.0295","114.7624",20201108,11:34:53,NA,"West Coast","20210315",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","-33.9936","114.8214",20201030,11:16:15,NA,"West Coast",NA,0,0,0,90,0,7.5,2.5,0,0
"329","-34.0648","114.7266",20201108,07:59:37,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","-34.0883","114.7545",20201119,13:31:34,NA,"West Coast",NA,10,0,5,0,5,0,0,0,80
"331","-34.0984","114.7501",20201104,14:53:29,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"333","-34.113","114.7251",20201104,11:20:14,NA,"West Coast",NA,7.5,0,0,0,0,0,5,0,87.5
"334","-34.0616","114.7754",20201108,10:29:33,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","-34.0669","114.794",20201108,09:40:59,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","-34.0924","114.8664",20201031,10:28:58,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","-34.0054","114.8202",20201030,11:01:29,NA,"West Coast",NA,0,3.03030303030303,0,96.969696969697,0,0,0,0,0
"338","-33.9723","114.9225",20201030,07:16:01,NA,"West Coast",NA,13.5135135135135,2.7027027027027,0,5.40540540540541,0,0,13.5135135135135,0,64.8648648648649
"339","-34.0146","114.8785",20201031,14:40:57,NA,"West Coast",NA,5.55555555555556,0,0,55.5555555555556,0,19.4444444444444,8.33333333333333,11.1111111111111,0
"340","-34.143","114.5378",20201107,07:21:23,NA,"West Coast",NA,5.88235294117647,0,0,0,0,0,11.7647058823529,0,82.3529411764706
"341","-34.0725","114.4776",20201107,09:39:17,NA,"West Coast",NA,8.33333333333333,0,0,0,0,0,50,0,41.6666666666667
"342","-34.0958","114.4752",20201107,08:22:30,NA,"West Coast",NA,60,0,0,0,0,0,40,0,0
"343","-34.1026","114.6407",20201111,07:41:11,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"344","-34.0844","114.6744",20201111,08:29:59,NA,"West Coast",NA,1.66666666666667,0,0,0,0,0,0,0,98.3333333333333
"345","-34.0287","114.5514",20201107,14:17:40,NA,"West Coast",NA,0,0,0,0,0,0,6.25,0,93.75
"346","-34.0262","114.5464",20201107,14:08:00,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"347","-34.0287","114.5414",20201107,13:44:04,NA,"West Coast",NA,6.45161290322581,0,0,0,0,0,0,0,93.5483870967742
"349","-34.0237","114.5964",20201111,10:05:20,NA,"West Coast",NA,0,0,0,0,0,0,5,0,95
"350","-34.0262","114.6039",20201111,10:15:42,NA,"West Coast",NA,10.8108108108108,0,0,0,0,0,0,0,89.1891891891892
"351","-34.0312","114.5964",20201111,09:43:30,NA,"West Coast",NA,0,0,0,0,0,0,1.75438596491228,0,98.2456140350877
"352","-34.0362","114.5989",20201111,09:22:42,NA,"West Coast",NA,1.66666666666667,0,0,0,0,0,1.66666666666667,0,96.6666666666667
"353","-34.0544","114.8391",20201031,13:11:00,NA,"West Coast",NA,0,0,0,100,0,0,0,0,0
"356","-34.0696","114.9185",20201031,07:39:03,NA,"West Coast",NA,0,50,0,0,0,0,0,0,50
"358","-34.0462","114.4764",20201107,11:08:35,NA,"West Coast",NA,0,0,0,0,0,0,6.66666666666667,0,93.3333333333333
"360","-34.0437","114.4714",20201107,11:22:49,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"361","-33.9887","114.7414",20201108,12:30:37,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","-33.9862","114.7514",20201108,12:48:25,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","-34.0087","114.6889",20201111,12:46:27,NA,"West Coast","y",2.5,0,1.25,0,0,0,0,0,96.25
"365","-34.0237","114.7539",20201108,11:54:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","-34.0287","114.5914",20201111,09:54:08,NA,"West Coast",NA,1.66666666666667,0,0,0,0,0,5,0,93.3333333333333
"370","-33.9962","114.6464",20201111,11:29:48,NA,"West Coast","y",0,0,0,0,0,0,0,0,100
"372","-34.0062","114.6439",20201111,10:56:54,NA,"West Coast","y",5.08474576271187,0,0,0,0,0,1.69491525423729,0,93.2203389830508
"374","-33.9862","114.7464",20201108,12:39:45,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","-34.1387","114.7589",20201104,13:36:50,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"378","-33.9937","114.6389",20201111,11:19:31,NA,"West Coast","y",1.25,1.25,0,0,0,0,0,0,97.5
"C01","-34.015","114.8891",20201030,10:16:53,NA,"West Coast",NA,0,12.5,0,87.5,0,0,0,0,0
"C02","-34.0854","114.9279",20201031,09:07:10,NA,"West Coast",NA,5.88235294117647,5.88235294117647,0,58.8235294117647,0,0,29.4117647058824,0,0
"C03.1","-34.0664","114.8398",20201031,12:28:05,NA,"West Coast",NA,0,0,0,100,0,0,0,0,0
"C03.2","-34.0664","114.8398",20201031,12:35:55,NA,"West Coast",NA,0,3.03030303030303,0,96.969696969697,0,0,0,0,0
"C04","-34.08755","114.749265",20201119,13:41:55,NA,"West Coast",NA,0,0,0,0,0,0,0,0,100
"CP11-1","-33.992845","114.696642",20201111,14:08:52,NA,"West Coast","y",9.58904109589041,0,12.3287671232877,0,0,0,5.47945205479452,0,72.6027397260274
"CP11-2","-33.974332","114.692773",20201111,14:32:11,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH10","#N/A","#N/A",20201030,08:08:24,NA,"West Coast",NA,0,64.2857142857143,0,17.8571428571429,0,0,0,0,17.8571428571429
"FH106","#N/A","#N/A",20201020,12:06:58,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH110","#N/A","#N/A",20201020,11:17:02,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH111","#N/A","#N/A",20201030,08:17:49,NA,"West Coast",NA,0,2.5,0,27.5,0,0,2.5,0,67.5
"FH14","#N/A","#N/A",20201020,13:59:42,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH17","#N/A","#N/A",20201020,09:46:43,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH18","#N/A","#N/A",20201020,11:55:54,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH20","#N/A","#N/A",20201020,13:17:56,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH21","#N/A","#N/A",20201020,11:41:29,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH26","#N/A","#N/A",20201020,11:05:07,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH27","#N/A","#N/A",20201020,09:32:24,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH30","#N/A","#N/A",20201020,14:44:05,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH34","#N/A","#N/A",20201020,12:51:20,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH44","#N/A","#N/A",20201020,13:46:18,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH48","#N/A","#N/A",20201020,11:30:39,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH52","#N/A","#N/A",20201030,09:28:26,NA,"West Coast",NA,0,29.4117647058824,0,11.7647058823529,0,23.5294117647059,0,0,35.2941176470588
"FH56","#N/A","#N/A",20201020,10:00:37,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH57","#N/A","#N/A",20201020,12:18:13,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH60","#N/A","#N/A",20201020,10:54:30,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH61","#N/A","#N/A",20201020,09:06:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH62","#N/A","#N/A",20201020,14:32:04,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH7","#N/A","#N/A",20201020,13:04:33,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH77","#N/A","#N/A",20201030,09:18:46,NA,"West Coast",NA,0,10,0,60,0,2.5,0,0,27.5
"FH92","#N/A","#N/A",20201020,08:34:48,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH93","#N/A","#N/A",20201020,13:32:44,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH95","#N/A","#N/A",20201020,14:17:10,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FH96","#N/A","#N/A",20201020,10:40:01,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","#N/A","#N/A",20201119,07:29:32,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J10","#N/A","#N/A",20201119,07:20:50,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J11","#N/A","#N/A",20201119,06:58:19,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J12","#N/A","#N/A",20201119,07:05:56,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J13","#N/A","#N/A",20201119,09:11:19,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J14","#N/A","#N/A",20201119,08:48:29,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J15","#N/A","#N/A",20201119,09:03:36,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J16","#N/A","#N/A",20201119,08:56:44,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J17","#N/A","#N/A",20201119,08:41:02,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J18","#N/A","#N/A",20201119,09:18:36,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J19","#N/A","#N/A",20201119,11:11:13,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J2","#N/A","#N/A",20201119,07:37:40,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J20","#N/A","#N/A",20201119,12:23:27,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J21","#N/A","#N/A",20201119,11:18:42,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J22","#N/A","#N/A",20201119,11:26:32,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J24","#N/A","#N/A",20201119,09:28:14,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J25","#N/A","#N/A",20201119,09:43:40,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J26","#N/A","#N/A",20201119,09:35:38,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J27","#N/A","#N/A",20201119,10:31:14,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J28","#N/A","#N/A",20201119,10:09:12,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J29","#N/A","#N/A",20201119,10:16:30,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J3","#N/A","#N/A",20201119,07:44:54,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J30","#N/A","#N/A",20201119,10:01:46,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J31","#N/A","#N/A",20201119,10:24:15,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J32","#N/A","#N/A",20201119,09:54:43,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J33","#N/A","#N/A",20201119,11:57:39,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J34","#N/A","#N/A",20201119,11:34:05,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J35","#N/A","#N/A",20201119,11:49:38,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J36","#N/A","#N/A",20201119,11:41:09,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J37","#N/A","#N/A",20201119,12:12:46,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J38","#N/A","#N/A",20201119,12:04:47,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J4","#N/A","#N/A",20201119,07:52:40,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"J5","#N/A","#N/A",20201119,08:19:57,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J6","#N/A","#N/A",20201119,08:11:29,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J7","#N/A","#N/A",20201119,08:27:10,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J8","#N/A","#N/A",20201119,08:03:44,NA,"West Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J9","#N/A","#N/A",20201119,07:13:23,NA,"West Coast","y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"OMR1","#N/A","#N/A",20201030,13:03:59,NA,"West Coast",NA,0,10,0,10,0,0,0,0,80
"OMR2","#N/A","#N/A",20201030,13:15:35,NA,"West Coast",NA,0,0,0,5.26315789473684,0,0,0,0,94.7368421052632
